sku_id,view_count,addtocart_count,wishlist_count,timestamp,sourcepage
SKU_COMP_502,12,0,1,04/04/2026,recommendation
SKU_EYE_503,20,1,2,04/04/2026,recommendation
SKU_EYE_504,31,2,1,04/04/2026,search
SKU_EYE_505,91,2,2,04/04/2026,recommendation
SKU_SKIN_506,61,6,4,04/04/2026,product
SKU_SKIN_507,18,0,0,04/04/2026,product
SKU_HAIR_508,39,2,1,04/04/2026,recommendation
SKU_PERF_509,34,4,0,04/04/2026,product
SKU_BODY_510,12,0,2,04/04/2026,product
SKU_EYE_601,13,0,1,04/04/2026,recommendation
SKU_NAIL_602,81,7,2,04/04/2026,product
SKU_SKIN_603,5,1,0,04/04/2026,recommendation
SKU_SKIN_604,20,1,0,04/04/2026,recommendation
SKU_SKIN_605,12,0,0,04/04/2026,recommendation
SKU_HAIR_606,64,3,2,04/04/2026,product
SKU_HAIR_607,20,2,0,04/04/2026,search
SKU_SKIN_608,5,1,0,04/04/2026,product
SKU_BODY_609,44,2,0,04/04/2026,category
SKU_BODY_610,35,4,2,04/04/2026,category
SKU_SKIN_611,13,0,0,04/04/2026,search
SKU_SKIN_612,20,0,1,04/04/2026,home
SKU_MAKE_613,18,0,0,04/04/2026,recommendation
SKU_MAKE_614,46,1,1,04/04/2026,search
SKU_SKIN_615,15,1,1,04/04/2026,product
SKU_APP_TSHIRT_051,60,1,1,04/04/2026,home
SKU_APP_SHIRT_052,45,2,1,04/04/2026,search
SKU_APP_JEANS_053,17,0,0,04/04/2026,recommendation
SKU_APP_KURTA_054,92,6,1,04/04/2026,category
SKU_APP_DRESS_055,39,1,1,04/04/2026,home
SKU_APP_HOODIE_056,28,1,0,04/04/2026,home
SKU_APP_LEGGINGS_057,22,2,1,04/04/2026,product
SKU_APP_JACKET_058,6,1,0,04/04/2026,product
SKU_APP_SAREE_059,47,2,2,04/04/2026,search
SKU_APP_SHORTS_060,42,0,2,04/04/2026,product
SKU_APP_POLO_061,34,0,0,04/04/2026,category
SKU_APP_CROPTOP_062,36,3,1,04/04/2026,search
SKU_APP_CHINOS_063,11,0,0,04/04/2026,search
SKU_APP_SKIRT_064,46,1,3,04/04/2026,product
SKU_APP_SWEATER_065,17,2,2,04/04/2026,product
SKU_APP_TANKTOP_066,28,1,0,04/04/2026,category
SKU_APP_TRACKPANT_067,11,0,0,04/04/2026,search
SKU_APP_DUPATTA_068,37,2,0,04/04/2026,recommendation
SKU_APP_BLAZER_069,29,1,1,04/04/2026,product
SKU_APP_PALAZZO_070,14,0,1,04/04/2026,home
SKU_APP_CARDIGAN_071,8,0,0,04/04/2026,product
SKU_APP_JOGGER_072,25,0,0,04/04/2026,home
SKU_APP_BLOUSE_073,21,3,0,04/04/2026,search
SKU_APP_OVERALLS_074,58,3,1,04/04/2026,home
SKU_APP_PONCHO_075,10,0,0,04/04/2026,search
SKU_APP_WAISTCOAT_076,22,0,1,04/04/2026,home
SKU_APP_SHRUG_077,39,3,3,04/04/2026,product
SKU_APP_THERMAL_078,23,1,0,04/04/2026,recommendation
SKU_APP_ROMPER_079,29,3,4,04/04/2026,category
SKU_APP_OVERCOAT_080,21,1,2,04/04/2026,product
SKU_APP_VEST_081,35,1,0,04/04/2026,home
SKU_APP_CAMISOLE_082,77,4,1,04/04/2026,search
SKU_APP_CAPRI_083,101,10,4,04/04/2026,search
SKU_APP_ANARKALI_084,27,2,1,04/04/2026,recommendation
SKU_APP_PETTICOAT_085,36,0,4,04/04/2026,product
SKU_APP_DHOTI_086,17,1,1,04/04/2026,search
SKU_APP_LUNGI_087,33,2,1,04/04/2026,category
SKU_APP_PARKA_088,29,1,1,04/04/2026,search
SKU_APP_TUXEDO_089,37,2,2,04/04/2026,category
SKU_APP_JUMPSUIT_090,56,1,1,04/04/2026,home
SKU_APP_PULLOVER_091,41,3,1,04/04/2026,recommendation
SKU_APP_BURKHA_092,6,0,0,04/04/2026,category
SKU_APP_RAINCOAT_093,17,0,1,04/04/2026,product
SKU_APP_BODYSUIT_094,33,1,4,04/04/2026,search
SKU_APP_NIGHTSUIT_095,32,4,1,04/04/2026,recommendation
SKU_APP_BATHROBE_096,20,0,1,04/04/2026,product
SKU_APP_HENLEY_097,10,1,0,04/04/2026,home
SKU_APP_KAFTAN_098,21,1,1,04/04/2026,recommendation
SKU_APP_GOWN_099,25,1,1,04/04/2026,search
SKU_APP_WORKPANT_100,11,0,0,04/04/2026,search
SKU_APP_TSHIRT_101,23,1,0,04/04/2026,recommendation
SKU_APP_TSHIRT_102,14,0,0,04/04/2026,search
SKU_APP_TSHIRT_103,14,0,2,04/04/2026,search
SKU_APP_TSHIRT_104,44,2,1,04/04/2026,search
SKU_APP_TSHIRT_105,10,0,0,04/04/2026,category
SKU_APP_SHIRT_106,22,0,1,04/04/2026,category
SKU_APP_SHIRT_107,27,3,0,04/04/2026,home
SKU_APP_SHIRT_108,52,2,2,04/04/2026,recommendation
SKU_APP_SHIRT_109,92,9,5,04/04/2026,category
SKU_APP_SHIRT_110,14,0,1,04/04/2026,product
SKU_APP_JEANS_201,21,1,2,04/04/2026,search
SKU_APP_JEANS_202,7,0,0,04/04/2026,recommendation
SKU_APP_JEANS_203,44,4,1,04/04/2026,search
SKU_APP_JEANS_204,21,1,2,04/04/2026,search
SKU_APP_JEANS_205,63,4,1,04/04/2026,product
SKU_APP_DRESS_206,59,3,3,04/04/2026,category
SKU_APP_DRESS_207,19,2,2,04/04/2026,home
SKU_APP_DRESS_208,29,0,1,04/04/2026,recommendation
SKU_APP_DRESS_209,15,0,0,04/04/2026,search
SKU_APP_DRESS_210,40,0,1,04/04/2026,recommendation
SKU_APP_KURTA_301,14,0,1,04/04/2026,search
SKU_APP_KURTA_302,15,1,0,04/04/2026,home
SKU_APP_KURTA_303,44,3,0,04/04/2026,recommendation
SKU_APP_KURTA_304,7,1,0,04/04/2026,home
SKU_APP_KURTA_305,22,0,2,04/04/2026,home
SKU_APP_DRESS_306,45,6,6,04/04/2026,product
SKU_APP_DRESS_307,7,0,0,04/04/2026,category
SKU_APP_DRESS_308,39,1,0,04/04/2026,search
SKU_APP_DRESS_309,29,1,0,04/04/2026,product
SKU_APP_DRESS_310,14,1,0,04/04/2026,product
SKU_APP_HOODIE_311,27,6,1,04/04/2026,search
SKU_APP_HOODIE_312,23,0,0,04/04/2026,search
SKU_APP_HOODIE_313,14,1,0,04/04/2026,recommendation
SKU_APP_HOODIE_314,57,4,3,04/04/2026,home
SKU_APP_HOODIE_315,45,2,1,04/04/2026,home
SKU_APP_JACKET_316,71,5,4,04/04/2026,home
SKU_APP_JACKET_317,12,0,0,04/04/2026,category
SKU_APP_JACKET_318,25,1,0,04/04/2026,recommendation
SKU_APP_JACKET_319,21,2,0,04/04/2026,product
SKU_APP_JACKET_320,28,2,0,04/04/2026,home
SKU_APP_LEGG_321,48,0,0,04/04/2026,category
SKU_APP_SAREE_322,54,4,6,04/04/2026,home
SKU_APP_SHORTS_323,53,6,1,04/04/2026,search
SKU_APP_POLO_324,62,6,0,04/04/2026,category
SKU_APP_TOP_325,13,0,0,04/04/2026,recommendation
SKU_ELEC_PHONE_101,7,0,1,04/04/2026,recommendation
SKU_ELEC_LAPTOP_102,34,0,0,04/04/2026,search
SKU_ELEC_EARBUDS_103,74,4,4,04/04/2026,category
SKU_ELEC_TV_104,57,3,2,04/04/2026,search
SKU_ELEC_SMARTWATCH_105,44,0,1,04/04/2026,home
SKU_ELEC_CAMERA_106,46,3,1,04/04/2026,recommendation
SKU_ELEC_SPEAKER_107,32,1,1,04/04/2026,recommendation
SKU_ELEC_TABLET_108,33,1,0,04/04/2026,recommendation
SKU_ELEC_ROUTER_109,22,1,1,04/04/2026,search
SKU_ELEC_POWERBANK_110,39,1,2,04/04/2026,home
SKU_ELEC_KEYBOARD_111,23,1,1,04/04/2026,category
SKU_ELEC_MOUSE_112,68,4,3,04/04/2026,product
SKU_ELEC_MONITOR_113,19,0,1,04/04/2026,category
SKU_ELEC_PRINTER_114,29,2,1,04/04/2026,category
SKU_ELEC_HARDDRIVE_115,10,1,0,04/04/2026,search
SKU_ELEC_SSD_116,46,1,0,04/04/2026,search
SKU_ELEC_DRONE_117,35,2,0,04/04/2026,home
SKU_ELEC_CONSOLE_118,19,1,0,04/04/2026,search
SKU_ELEC_VR_119,23,1,0,04/04/2026,product
SKU_ELEC_PROJECTOR_120,40,4,0,04/04/2026,category
SKU_ELEC_CABLE_121,27,1,0,04/04/2026,product
SKU_ELEC_HEADPHONE_122,46,2,0,04/04/2026,category
SKU_ELEC_MIC_123,20,0,1,04/04/2026,search
SKU_ELEC_CONTROLLER_124,12,0,1,04/04/2026,product
SKU_ELEC_DASHCAM_125,15,1,1,04/04/2026,product
SKU_ELEC_TRIPOD_126,92,1,3,04/04/2026,recommendation
SKU_ELEC_FLASH_127,6,1,0,04/04/2026,search
SKU_ELEC_SMARTBULB_128,25,1,0,04/04/2026,recommendation
SKU_ELEC_SMARTPLUG_129,38,3,3,04/04/2026,category
SKU_ELEC_AIRPURIFIER_130,78,8,6,04/04/2026,category
SKU_ELEC_KINDLE_131,36,3,2,04/04/2026,recommendation
SKU_ELEC_DRAWINGTAB_132,15,2,0,04/04/2026,product
SKU_ELEC_WEBCAM_133,19,5,2,04/04/2026,product
SKU_ELEC_LENS_134,29,2,0,04/04/2026,category
SKU_ELEC_GIMBAL_135,56,1,3,04/04/2026,search
SKU_ELEC_SOUNDBAR_136,19,0,1,04/04/2026,home
SKU_ELEC_DOORBELL_137,20,0,1,04/04/2026,search
SKU_ELEC_THERMOSTAT_138,67,7,2,04/04/2026,recommendation
SKU_ELEC_KETTLE_139,52,2,1,04/04/2026,product
SKU_ELEC_BLENDER_140,39,3,0,04/04/2026,product
SKU_ELEC_SMARTLOCK_141,50,2,3,04/04/2026,home
SKU_ELEC_ACTIONCAM_142,81,5,3,04/04/2026,recommendation
SKU_ELEC_PORTABLESSD_143,36,1,1,04/04/2026,search
SKU_ELEC_STREAMSTICK_144,29,2,2,04/04/2026,search
SKU_ELEC_SMARTSCALE_145,51,0,3,04/04/2026,category
SKU_ELEC_BABYMONITOR_146,48,0,1,04/04/2026,category
SKU_ELEC_CLICKER_147,50,3,2,04/04/2026,search
SKU_ELEC_DIGITALFRAME_148,21,1,0,04/04/2026,category
SKU_ELEC_GAMINGCHAIR_149,35,2,0,04/04/2026,home
SKU_ELEC_DESKFAN_150,12,0,0,04/04/2026,category
SKU_LAP_601,26,1,1,04/04/2026,search
SKU_LAP_602,18,0,0,04/04/2026,home
SKU_LAP_603,33,0,0,04/04/2026,home
SKU_LAP_604,51,7,1,04/04/2026,product
SKU_LAP_605,13,0,0,04/04/2026,category
SKU_LAP_606,42,0,0,04/04/2026,home
SKU_LAP_607,26,3,0,04/04/2026,product
SKU_LAP_608,24,3,1,04/04/2026,category
SKU_LAP_609,30,0,0,04/04/2026,product
SKU_LAP_610,47,3,1,04/04/2026,search
SKU_EAR_510,16,0,0,04/04/2026,recommendation
SKU_WATCH_511,20,1,1,04/04/2026,home
SKU_WATCH_512,10,1,0,04/04/2026,product
SKU_WATCH_513,33,0,0,04/04/2026,product
SKU_WATCH_514,20,2,0,04/04/2026,product
SKU_WATCH_515,30,1,0,04/04/2026,category
SKU_TV_516,33,0,1,04/04/2026,search
SKU_TV_517,50,0,1,04/04/2026,search
SKU_TV_518,114,4,3,04/04/2026,search
SKU_TV_519,8,1,0,04/04/2026,recommendation
SKU_TV_520,22,2,2,04/04/2026,recommendation
SKU_EAR_506,14,0,0,04/04/2026,home
SKU_EAR_507,19,1,1,04/04/2026,search
SKU_EAR_508,22,1,0,04/04/2026,search
SKU_EAR_509,25,2,1,04/04/2026,recommendation
SKU_PHONE_501,12,0,1,04/04/2026,home
SKU_PHONE_502,22,1,1,04/04/2026,product
SKU_PHONE_503,23,0,0,04/04/2026,home
SKU_PHONE_504,36,0,0,04/04/2026,search
SKU_PHONE_505,23,1,1,04/04/2026,home
SKU_TAB_1001,77,4,5,04/04/2026,search
SKU_TAB_1002,119,14,2,04/04/2026,recommendation
SKU_TAB_1003,61,6,1,04/04/2026,search
SKU_TAB_1004,18,0,0,04/04/2026,recommendation
SKU_TAB_1005,57,2,5,04/04/2026,home
SKU_SPK_1006,18,0,0,04/04/2026,search
SKU_SPK_1007,4,0,0,04/04/2026,search
SKU_SPK_1008,3,1,0,04/04/2026,category
SKU_SPK_1009,28,0,1,04/04/2026,home
SKU_SPK_1010,22,0,0,04/04/2026,search
SKU_HEAD_1011,29,1,0,04/04/2026,home
SKU_HEAD_1012,45,1,0,04/04/2026,product
SKU_HEAD_1013,10,0,0,04/04/2026,recommendation
SKU_HEAD_1014,24,2,0,04/04/2026,recommendation
SKU_HEAD_1015,28,0,1,04/04/2026,product
SKU_CAM_1016,21,2,0,04/04/2026,home
SKU_CAM_1017,70,4,4,04/04/2026,category
SKU_CAM_1018,63,3,1,04/04/2026,recommendation
SKU_CAM_1019,27,2,1,04/04/2026,home
SKU_CAM_1020,13,0,0,04/04/2026,home
SKU_PB_1021,15,0,1,04/04/2026,home
SKU_PB_1022,19,0,0,04/04/2026,product
SKU_PB_1023,47,4,1,04/04/2026,search
SKU_PB_1024,11,0,0,04/04/2026,category
SKU_PB_1025,11,0,1,04/04/2026,search
SKU_USB_1201,10,0,0,04/04/2026,product
SKU_USB_1202,58,2,1,04/04/2026,recommendation
SKU_HDD_1203,40,4,0,04/04/2026,search
SKU_HDD_1204,64,5,2,04/04/2026,home
SKU_SSD_1205,28,0,0,04/04/2026,category
SKU_MON_1206,12,1,0,04/04/2026,search
SKU_MON_1207,13,0,0,04/04/2026,category
SKU_MON_1208,42,3,3,04/04/2026,recommendation
SKU_MON_1209,17,1,0,04/04/2026,category
SKU_MON_1210,25,0,0,04/04/2026,category
SKU_KEY_1211,67,4,2,04/04/2026,category
SKU_KEY_1212,52,2,1,04/04/2026,recommendation
SKU_KEY_1213,5,0,0,04/04/2026,product
SKU_KEY_1214,29,0,2,04/04/2026,home
SKU_KEY_1215,31,3,0,04/04/2026,home
SKU_MOU_1216,25,1,0,04/04/2026,product
SKU_MOU_1217,19,3,3,04/04/2026,home
SKU_PRN_1218,24,1,0,04/04/2026,search
SKU_AC_1219,81,6,3,04/04/2026,product
SKU_FRG_1220,37,4,2,04/04/2026,search
SKU_FRG_1316,16,0,0,04/04/2026,recommendation
SKU_FRG_1317,41,1,2,04/04/2026,home
SKU_WM_1318,23,2,2,04/04/2026,home
SKU_WM_1319,26,4,2,04/04/2026,recommendation
SKU_WM_1320,20,1,1,04/04/2026,category
SKU_AC_1311,38,4,1,04/04/2026,product
SKU_AC_1312,38,0,0,04/04/2026,recommendation
SKU_AC_1313,43,5,0,04/04/2026,product
SKU_AC_1314,31,2,3,04/04/2026,recommendation
SKU_AC_1315,30,2,0,04/04/2026,category
SKU_PRN_1306,17,0,1,04/04/2026,recommendation
SKU_PRN_1307,20,1,1,04/04/2026,product
SKU_PRN_1308,80,7,3,04/04/2026,home
SKU_PRN_1309,61,2,2,04/04/2026,search
SKU_PRN_1310,18,1,0,04/04/2026,home
SKU_MOU_1301,30,4,2,04/04/2026,home
SKU_MOU_1302,30,2,0,04/04/2026,search
SKU_MOU_1303,38,2,0,04/04/2026,product
SKU_MOU_1304,10,0,1,04/04/2026,recommendation
SKU_MOU_1305,31,1,1,04/04/2026,category
SKU_JEW_RING_151,50,0,1,04/04/2026,home
SKU_JEW_NECKLACE_152,14,2,0,04/04/2026,home
SKU_JEW_EARRING_153,40,1,3,04/04/2026,home
SKU_JEW_BRACELET_154,33,3,0,04/04/2026,recommendation
SKU_JEW_ANKLET_155,41,3,1,04/04/2026,home
SKU_JEW_WATCH_156,58,4,0,04/04/2026,recommendation
SKU_JEW_SUNGLASSES_157,55,1,2,04/04/2026,category
SKU_JEW_HANDBAG_158,21,0,0,04/04/2026,category
SKU_JEW_BELT_159,47,3,0,04/04/2026,product
SKU_JEW_WALLET_160,77,4,1,04/04/2026,category
SKU_JEW_HAT_161,101,2,9,04/04/2026,recommendation
SKU_JEW_SCARF_162,9,0,0,04/04/2026,search
SKU_JEW_BROOCH_163,49,0,1,04/04/2026,recommendation
SKU_JEW_CHAIN_164,50,4,1,04/04/2026,product
SKU_JEW_TOERING_165,20,0,0,04/04/2026,recommendation
SKU_JEW_BACKPACK_166,12,1,0,04/04/2026,category
SKU_JEW_HAIRPIN_167,55,0,0,04/04/2026,product
SKU_JEW_CUFFLINK_168,40,1,1,04/04/2026,search
SKU_JEW_KEYCHAIN_169,12,1,1,04/04/2026,search
SKU_JEW_DUFFEL_170,62,7,1,04/04/2026,search
SKU_JEW_PENDANT_171,57,2,2,04/04/2026,home
SKU_JEW_LOCKET_172,56,1,3,04/04/2026,category
SKU_JEW_NOSEPIN_173,18,0,0,04/04/2026,search
SKU_JEW_BANGLES_174,16,0,2,04/04/2026,recommendation
SKU_JEW_TIARA_175,17,0,0,04/04/2026,category
SKU_JEW_HAIRBAND_176,39,2,3,04/04/2026,recommendation
SKU_JEW_HAIRCLIP_177,49,1,2,04/04/2026,recommendation
SKU_JEW_CARDHOLDER_178,48,2,2,04/04/2026,product
SKU_JEW_LUGGAGETAG_179,2,0,0,04/04/2026,recommendation
SKU_JEW_TRAVELWALLET_180,5,0,0,04/04/2026,search
SKU_JEW_LAPELPIN_181,55,3,4,04/04/2026,search
SKU_JEW_TIECLIP_182,52,3,0,04/04/2026,search
SKU_JEW_ARMLET_183,16,1,2,04/04/2026,category
SKU_JEW_WAISTCHAIN_184,34,0,1,04/04/2026,home
SKU_JEW_SCRUNCHIE_185,17,0,0,04/04/2026,product
SKU_JEW_POTLIBAG_186,25,0,1,04/04/2026,recommendation
SKU_JEW_SUNGLASSCHAIN_187,74,3,5,04/04/2026,search
SKU_JEW_JEWELBOX_188,25,2,0,04/04/2026,recommendation
SKU_JEW_WATCHSTRAP_189,22,0,3,04/04/2026,recommendation
SKU_JEW_BEADBRACELET_190,26,1,0,04/04/2026,search
SKU_JEW_GEMRING_191,69,2,2,04/04/2026,recommendation
SKU_JEW_JEWELROLL_192,10,0,0,04/04/2026,search
SKU_JEW_CHARMKEY_193,30,2,1,04/04/2026,product
SKU_JEW_BROOCHSET_194,23,0,0,04/04/2026,category
SKU_JEW_WAISTBELT_195,18,0,0,04/04/2026,category
SKU_JEW_SOCKS_196,25,1,1,04/04/2026,home
SKU_JEW_GLOVES_197,24,0,1,04/04/2026,search
SKU_JEW_UMBRELLA_198,22,0,0,04/04/2026,search
SKU_JEW_PHONECHARM_199,10,0,0,04/04/2026,search
SKU_BRACE_201,6,0,1,04/04/2026,home
SKU_BRACE_202,32,1,1,04/04/2026,category
SKU_BRACE_203,19,3,0,04/04/2026,product
SKU_BRACE_204,23,0,1,04/04/2026,recommendation
SKU_BRACE_205,33,3,1,04/04/2026,category
SKU_WATCH_206,24,2,0,04/04/2026,recommendation
SKU_WATCH_207,28,1,2,04/04/2026,product
SKU_WATCH_208,33,2,1,04/04/2026,category
SKU_WATCH_209,55,0,0,04/04/2026,recommendation
SKU_WATCH_210,47,0,3,04/04/2026,recommendation
SKU_BAG_211,47,2,0,04/04/2026,product
SKU_BAG_212,8,0,0,04/04/2026,category
SKU_BAG_213,63,6,2,04/04/2026,home
SKU_BAG_214,14,1,0,04/04/2026,home
SKU_BAG_215,13,0,0,04/04/2026,search
SKU_WAL_216,14,0,0,04/04/2026,recommendation
SKU_WAL_217,42,2,1,04/04/2026,search
SKU_WAL_218,61,3,4,04/04/2026,category
SKU_WAL_219,42,0,1,04/04/2026,recommendation
SKU_WAL_220,54,5,0,04/04/2026,category
SKU_RING_101,15,0,0,04/04/2026,home
SKU_RING_102,22,0,0,04/04/2026,recommendation
SKU_RING_103,36,4,1,04/04/2026,recommendation
SKU_RING_104,59,3,4,04/04/2026,category
SKU_RING_105,37,0,0,04/04/2026,search
SKU_NECK_106,66,4,3,04/04/2026,home
SKU_NECK_107,8,0,0,04/04/2026,search
SKU_NECK_108,30,0,1,04/04/2026,recommendation
SKU_NECK_109,2,0,0,04/04/2026,category
SKU_NECK_110,18,1,0,04/04/2026,category
SKU_EAR_111,46,1,3,04/04/2026,recommendation
SKU_EAR_112,54,1,3,04/04/2026,product
SKU_EAR_113,17,2,1,04/04/2026,recommendation
SKU_EAR_114,19,0,0,04/04/2026,category
SKU_EAR_115,6,0,0,04/04/2026,home
SKU_ANK_301,11,1,3,04/04/2026,search
SKU_ANK_302,18,1,0,04/04/2026,search
SKU_ANK_303,21,2,1,04/04/2026,home
SKU_ANK_304,21,2,0,04/04/2026,home
SKU_ANK_305,54,2,0,04/04/2026,category
SKU_HAIR_306,9,0,1,04/04/2026,search
SKU_HAIR_307,34,1,1,04/04/2026,product
SKU_HAIR_308,49,1,0,04/04/2026,recommendation
SKU_HAIR_309,19,0,0,04/04/2026,recommendation
SKU_HAIR_310,75,3,1,04/04/2026,search
SKU_SUN_311,48,2,1,04/04/2026,home
SKU_SUN_312,6,0,0,04/04/2026,home
SKU_SUN_313,41,2,0,04/04/2026,category
SKU_SUN_314,38,2,2,04/04/2026,home
SKU_SUN_315,6,0,0,04/04/2026,category
SKU_PHA_PARACETAMOL_001,21,1,2,04/04/2026,search
SKU_PHA_IBUPROFEN_002,29,1,2,04/04/2026,home
SKU_PHA_ANTACID_003,41,3,0,04/04/2026,search
SKU_PHA_COUGH_004,67,3,1,04/04/2026,home
SKU_PHA_VITC_005,51,1,1,04/04/2026,home
SKU_PHA_MULTIVIT_006,20,0,0,04/04/2026,recommendation
SKU_PHA_BANDAGE_007,32,2,1,04/04/2026,product
SKU_PHA_SANITIZER_008,28,2,0,04/04/2026,search
SKU_PHA_THERMOMETER_009,7,0,0,04/04/2026,home
SKU_PHA_GLUCOSE_010,17,1,1,04/04/2026,product
SKU_PHA_B12_011,38,0,0,04/04/2026,search
SKU_PHA_DIGENE_012,54,5,1,04/04/2026,category
SKU_PHA_VITD_013,16,0,0,04/04/2026,category
SKU_PHA_GASRELIEF_014,16,0,0,04/04/2026,product
SKU_PHA_ANTIFUNGAL_015,10,0,0,04/04/2026,home
SKU_PHA_ANTIBIOTIC_016,16,0,0,04/04/2026,recommendation
SKU_PHA_ALLERGY_017,23,0,1,04/04/2026,category
SKU_PHA_BETADINE_018,31,1,0,04/04/2026,product
SKU_PHA_INSULIN_019,12,0,0,04/04/2026,home
SKU_PHA_VITAMINC_020,28,0,0,04/04/2026,category
SKU_PHA_CALCIUM_021,102,7,0,04/04/2026,search
SKU_PHA_IRON_022,11,0,0,04/04/2026,category
SKU_PHA_ZINC_023,15,2,1,04/04/2026,search
SKU_PHA_ORAL_024,30,2,1,04/04/2026,search
SKU_PHA_LOZENGE_025,26,1,1,04/04/2026,category
SKU_PHA_ELECTROLYTE_026,30,1,0,04/04/2026,category
SKU_PHA_INHALER_027,50,7,3,04/04/2026,search
SKU_PHA_OINTMENT_028,28,3,0,04/04/2026,search
SKU_PHA_GLUCOMETER_029,18,0,1,04/04/2026,home
SKU_PHA_BP_030,14,0,0,04/04/2026,home
SKU_PHA_PAINSPRAY_031,43,1,1,04/04/2026,home
SKU_PHA_COOLGEL_032,56,2,1,04/04/2026,search
SKU_PHA_COLDTAB_033,9,0,0,04/04/2026,home
SKU_PHA_DIGESTIVE_034,90,3,2,04/04/2026,search
SKU_PHA_PROBIOTIC_035,40,2,4,04/04/2026,search
SKU_PHA_CALAMINE_036,33,1,1,04/04/2026,recommendation
SKU_PHA_LIVER_037,10,0,0,04/04/2026,product
SKU_PHA_STEAM_038,5,0,0,04/04/2026,search
SKU_PHA_MASK_039,57,3,2,04/04/2026,product
SKU_PHA_VAPORUB_040,90,1,1,04/04/2026,home
SKU_PHA_PROTEIN_041,21,1,0,04/04/2026,home
SKU_PHA_VITAMINK2_042,13,0,0,04/04/2026,recommendation
SKU_PHA_MAGNESIUM_043,53,1,3,04/04/2026,search
SKU_PHA_PROTEINBAR_044,50,3,0,04/04/2026,search
SKU_PHA_COLLAGEN_045,17,0,0,04/04/2026,home
SKU_PHA_BANDAGEKIT_046,25,0,0,04/04/2026,recommendation
SKU_PHA_HEATINGPAD_047,5,0,0,04/04/2026,search
SKU_PHA_PULSE_048,20,0,1,04/04/2026,recommendation
SKU_PHA_MASSAGER_049,50,4,4,04/04/2026,search
SKU_PHA_STRETCH_050,44,0,3,04/04/2026,recommendation
SKU_PHA_PARACETAMOL_101,20,0,1,04/04/2026,product
SKU_PHA_ASPIRIN_102,7,0,0,04/04/2026,recommendation
SKU_PHA_CETIRIZINE_103,33,1,1,04/04/2026,category
SKU_PHA_PANTOP_104,35,0,3,04/04/2026,search
SKU_PHA_METFORMIN_105,22,0,0,04/04/2026,product
SKU_PHA_OMEGA_106,45,5,1,04/04/2026,home
SKU_PHA_BIOTIN_107,8,1,0,04/04/2026,home
SKU_PHA_ASHWAGANDHA_108,28,2,1,04/04/2026,recommendation
SKU_PHA_GINSENG_109,29,4,1,04/04/2026,category
SKU_PHA_CURCUMIN_110,15,0,2,04/04/2026,recommendation
SKU_PHA_WEIGHT_111,9,1,1,04/04/2026,category
SKU_PHA_NEBULIZER_112,9,1,2,04/04/2026,recommendation
SKU_PHA_FITNESS_113,3,0,0,04/04/2026,category
SKU_PHA_MASSAGER_114,39,2,1,04/04/2026,recommendation
SKU_PHA_HEART_115,5,1,1,04/04/2026,home
SKU_PHA_ORAL_REHYD_301,27,1,0,04/04/2026,home
SKU_PHA_PROBIOTIC_302,45,4,3,04/04/2026,product
SKU_PHA_ANTACID_303,34,0,0,04/04/2026,recommendation
SKU_PHA_COUGHLOZ_304,10,0,0,04/04/2026,category
SKU_PHA_INSULIN_305,19,4,2,04/04/2026,recommendation
SKU_PHA_BP_MONITOR_306,51,3,0,04/04/2026,category
SKU_PHA_GLUCO_307,35,3,2,04/04/2026,home
SKU_PHA_PULSE_308,34,2,0,04/04/2026,search
SKU_PHA_PROTEIN_309,38,1,0,04/04/2026,product
SKU_PHA_ELECTROLYTE_310,23,2,2,04/04/2026,search
SKU_LIP_301,9,0,0,04/04/2026,home
SKU_LIP_302,66,2,2,04/04/2026,recommendation
SKU_LIP_303,83,4,5,04/04/2026,home
SKU_LIP_304,30,1,0,04/04/2026,recommendation
SKU_LIP_305,24,0,0,04/04/2026,category
SKU_TAB_401,29,1,2,04/04/2026,category
SKU_TAB_402,48,1,3,04/04/2026,search
SKU_TAB_403,39,3,3,04/04/2026,home
SKU_TAB_404,42,4,0,04/04/2026,recommendation
SKU_MOU_401,4,0,0,04/04/2026,product
SKU_MOU_402,28,2,0,04/04/2026,search
SKU_MOU_403,13,1,0,04/04/2026,search
SKU_WATCH_411,16,0,1,04/04/2026,search
SKU_WATCH_412,11,1,0,04/04/2026,search
SKU_WATCH_413,51,2,0,04/04/2026,recommendation
SKU_WATCH_414,18,0,1,04/04/2026,product
SKU_WATCH_415,66,2,1,04/04/2026,recommendation
SKU_BAG_416,62,0,1,04/04/2026,recommendation
SKU_BAG_417,29,1,4,04/04/2026,recommendation
SKU_BAG_418,26,0,0,04/04/2026,search
SKU_BAG_419,13,0,0,04/04/2026,recommendation
SKU_BAG_420,20,1,1,04/04/2026,product
SKU_TAB_421,10,1,0,04/04/2026,home
SKU_TAB_422,27,1,2,04/04/2026,product
SKU_TAB_423,24,0,0,04/04/2026,recommendation
SKU_TAB_424,22,0,0,04/04/2026,category
SKU_TAB_425,38,1,0,04/04/2026,product
SKU_MIN_SERUM_501,30,1,1,04/04/2026,product
SKU_MIN_SERUM_502,53,2,3,04/04/2026,product
SKU_MIN_SERUM_503,14,0,0,04/04/2026,category
SKU_MIN_SERUM_504,11,0,0,04/04/2026,category
SKU_MIN_MOIST_505,13,2,0,04/04/2026,home
SKU_MIN_MOIST_506,10,1,0,04/04/2026,category
